일자,지역,성별,연령,분야,건수
2025-05,서울특별시,남성,30,환경,161
2025-05,서울특별시,남성,40,경찰_검찰_법원,373
2025-05,서울특별시,남성,40,과학기술,117
2025-05,서울특별시,남성,40,관광,33
2025-05,서울특별시,남성,40,교육,279
2025-05,서울특별시,남성,40,교통,613
2025-05,서울특별시,남성,40,국방,119
2025-05,서울특별시,남성,40,기타,196
2025-05,서울특별시,남성,40,노동,134
2025-05,서울특별시,남성,40,농림_축산,36
2025-05,서울특별시,남성,40,도로,138
2025-05,서울특별시,남성,40,도시,52
2025-05,서울특별시,남성,40,문화,180
2025-05,서울특별시,남성,40,방송통신,135
2025-05,서울특별시,남성,40,보건,229
2025-05,서울특별시,남성,40,복지,84
2025-05,서울특별시,남성,40,산업_통상,443
2025-05,서울특별시,남성,40,세무,116
2025-05,서울특별시,남성,40,수자원,73
2025-05,서울특별시,남성,40,외무통일,46
2025-05,서울특별시,남성,40,우정,15
2025-05,서울특별시,남성,40,재정,121
2025-05,서울특별시,남성,40,주택_건축,349
2025-05,서울특별시,남성,40,체육,35
2025-05,서울특별시,남성,40,해양수산,29
2025-05,서울특별시,남성,40,행정_안전,858
2025-05,서울특별시,남성,40,환경,153
2025-05,서울특별시,남성,50,경찰_검찰_법원,235
2025-05,서울특별시,남성,50,과학기술,75
2025-05,서울특별시,남성,50,관광,23
2025-05,서울특별시,남성,50,교육,263
2025-05,서울특별시,남성,50,교통,605
2025-05,서울특별시,남성,50,국방,69
2025-05,서울특별시,남성,50,기타,141
2025-05,서울특별시,남성,50,노동,114
2025-05,서울특별시,남성,50,농림_축산,23
2025-05,서울특별시,남성,50,도로,151
2025-05,서울특별시,남성,50,도시,29
2025-05,서울특별시,남성,50,문화,68
2025-05,서울특별시,남성,50,방송통신,68
2025-05,서울특별시,남성,50,보건,147
2025-05,서울특별시,남성,50,복지,51
2025-05,서울특별시,남성,50,산업_통상,345
2025-05,서울특별시,남성,50,세무,72
2025-05,서울특별시,남성,50,수자원,44
2025-05,서울특별시,남성,50,외무통일,32
2025-05,서울특별시,남성,50,우정,5
2025-05,서울특별시,남성,50,재정,96
2025-05,서울특별시,남성,50,주택_건축,317
2025-05,서울특별시,남성,50,체육,37
2025-05,서울특별시,남성,50,해양수산,26
2025-05,서울특별시,남성,50,행정_안전,444
2025-05,서울특별시,남성,50,환경,128
2025-05,서울특별시,남성,60,경찰_검찰_법원,458
2025-05,서울특별시,남성,60,과학기술,42
2025-05,서울특별시,남성,60,관광,9
2025-05,서울특별시,남성,60,교육,15
2025-05,서울특별시,남성,60,교통,708
2025-05,서울특별시,남성,60,국방,48
2025-05,서울특별시,남성,60,기타,48
2025-05,서울특별시,남성,60,노동,49
2025-05,서울특별시,남성,60,농림_축산,10
2025-05,서울특별시,남성,60,도로,357
2025-05,서울특별시,남성,60,도시,15
2025-05,서울특별시,남성,60,문화,42
2025-05,서울특별시,남성,60,방송통신,30
2025-05,서울특별시,남성,60,보건,40
2025-05,서울특별시,남성,60,복지,15
2025-05,서울특별시,남성,60,산업_통상,113
2025-05,서울특별시,남성,60,세무,41
2025-05,서울특별시,남성,60,수자원,13
2025-05,서울특별시,남성,60,외무통일,11
2025-05,서울특별시,남성,60,우정,2
2025-05,서울특별시,남성,60,재정,59
2025-05,서울특별시,남성,60,주택_건축,135
2025-05,서울특별시,남성,60,체육,11
2025-05,서울특별시,남성,60,해양수산,5
2025-05,서울특별시,남성,60,행정_안전,142
2025-05,서울특별시,남성,60,환경,45
2025-05,서울특별시,남성,70,경찰_검찰_법원,239
2025-05,서울특별시,남성,70,과학기술,2
2025-05,서울특별시,남성,70,관광,3
2025-05,서울특별시,남성,70,교육,1
2025-05,서울특별시,남성,70,교통,17
2025-05,서울특별시,남성,70,국방,12
2025-05,서울특별시,남성,70,기타,9
2025-05,서울특별시,남성,70,노동,4
2025-05,서울특별시,남성,70,농림_축산,2
2025-05,서울특별시,남성,70,도로,16
2025-05,서울특별시,남성,70,도시,6
2025-05,서울특별시,남성,70,문화,3
2025-05,서울특별시,남성,70,방송통신,7
2025-05,서울특별시,남성,70,보건,7
2025-05,서울특별시,남성,70,복지,3
2025-05,서울특별시,남성,70,산업_통상,29
2025-05,서울특별시,남성,70,세무,17
2025-05,서울특별시,남성,70,수자원,3
2025-05,서울특별시,남성,70,외무통일,4
2025-05,서울특별시,남성,70,우정,6
2025-05,서울특별시,남성,70,재정,41
2025-05,서울특별시,남성,70,주택_건축,56
2025-05,서울특별시,남성,70,체육,5
2025-05,서울특별시,남성,70,해양수산,1
2025-05,서울특별시,남성,70,행정_안전,78
2025-05,서울특별시,남성,70,환경,6
2025-05,서울특별시,남성,80,경찰_검찰_법원,35
2025-05,서울특별시,남성,80,과학기술,12
2025-05,서울특별시,남성,80,교통,2
2025-05,서울특별시,남성,80,국방,2
2025-05,서울특별시,남성,80,기타,1
2025-05,서울특별시,남성,80,농림_축산,1
2025-05,서울특별시,남성,80,문화,8
2025-05,서울특별시,남성,80,방송통신,6
2025-05,서울특별시,남성,80,산업_통상,1
2025-05,서울특별시,남성,80,세무,3
2025-05,서울특별시,남성,80,외무통일,2
2025-05,서울특별시,남성,80,재정,1
2025-05,서울특별시,남성,80,주택_건축,1
2025-05,서울특별시,남성,80,행정_안전,6
2025-05,서울특별시,남성,90,경찰_검찰_법원,1
2025-05,서울특별시,남성,90,기타,3
2025-05,서울특별시,남성,90,문화,2
2025-05,서울특별시,남성,90,방송통신,3
2025-05,서울특별시,여성,10,경찰_검찰_법원,11
2025-05,서울특별시,여성,10,교육,27
2025-05,서울특별시,여성,10,교통,9
2025-05,서울특별시,여성,10,기타,4
2025-05,서울특별시,여성,10,농림_축산,2
2025-05,서울특별시,여성,10,문화,1
2025-05,서울특별시,여성,10,방송통신,4
2025-05,서울특별시,여성,10,보건,5
2025-05,서울특별시,여성,10,복지,4
2025-05,서울특별시,여성,10,세무,2
2025-05,서울특별시,여성,10,재정,1
2025-05,서울특별시,여성,10,체육,2
2025-05,서울특별시,여성,10,환경,1
2025-05,서울특별시,여성,20,경찰_검찰_법원,141
2025-05,서울특별시,여성,20,과학기술,17
2025-05,서울특별시,여성,20,관광,10
2025-05,서울특별시,여성,20,교육,61
2025-05,서울특별시,여성,20,교통,117
2025-05,서울특별시,여성,20,국방,10
2025-05,서울특별시,여성,20,기타,38
2025-05,서울특별시,여성,20,노동,94
2025-05,서울특별시,여성,20,농림_축산,10
2025-05,서울특별시,여성,20,도로,27
2025-05,서울특별시,여성,20,도시,5
2025-05,서울특별시,여성,20,문화,49
2025-05,서울특별시,여성,20,방송통신,64
2025-05,서울특별시,여성,20,보건,146
2025-05,서울특별시,여성,20,복지,34
2025-05,서울특별시,여성,20,산업_통상,100
2025-05,서울특별시,여성,20,세무,47
2025-05,서울특별시,여성,20,수자원,9
2025-05,서울특별시,여성,20,외무통일,7
2025-05,서울특별시,여성,20,우정,6
2025-05,서울특별시,여성,20,재정,32
2025-05,서울특별시,여성,20,주택_건축,27
2025-05,서울특별시,여성,20,체육,6
2025-05,서울특별시,여성,20,행정_안전,98
2025-05,서울특별시,여성,20,환경,57
2025-05,서울특별시,여성,30,경찰_검찰_법원,330
2025-05,서울특별시,여성,30,과학기술,53
2025-05,서울특별시,여성,30,관광,19
2025-05,서울특별시,여성,30,교육,76
2025-05,서울특별시,여성,30,교통,171
2025-05,서울특별시,여성,30,국방,17
2025-05,서울특별시,여성,30,기타,139
2025-05,서울특별시,여성,30,노동,131
2025-05,서울특별시,여성,30,농림_축산,34
2025-05,서울특별시,여성,30,도로,92
2025-05,서울특별시,여성,30,도시,6
2025-05,서울특별시,여성,30,문화,70
2025-05,서울특별시,여성,30,방송통신,57
2025-05,서울특별시,여성,30,보건,261
2025-05,서울특별시,여성,30,복지,44
2025-05,서울특별시,여성,30,산업_통상,201
2025-05,서울특별시,여성,30,세무,76
2025-05,서울특별시,여성,30,수자원,18
2025-05,서울특별시,여성,30,외무통일,10
2025-05,서울특별시,여성,30,우정,14
2025-05,서울특별시,여성,30,재정,76
2025-05,서울특별시,여성,30,주택_건축,115
2025-05,서울특별시,여성,30,체육,18
2025-05,서울특별시,여성,30,해양수산,7
2025-05,서울특별시,여성,30,행정_안전,212
2025-05,서울특별시,여성,30,환경,93
2025-05,서울특별시,여성,40,경찰_검찰_법원,318
2025-05,서울특별시,여성,40,과학기술,52
2025-05,서울특별시,여성,40,관광,18
2025-05,서울특별시,여성,40,교육,634
2025-05,서울특별시,여성,40,교통,812
2025-05,서울특별시,여성,40,국방,19
2025-05,서울특별시,여성,40,기타,103
2025-05,서울특별시,여성,40,노동,118
2025-05,서울특별시,여성,40,농림_축산,21
2025-05,서울특별시,여성,40,도로,98
2025-05,서울특별시,여성,40,도시,14
2025-05,서울특별시,여성,40,문화,63
2025-05,서울특별시,여성,40,방송통신,65
2025-05,서울특별시,여성,40,보건,175
2025-05,서울특별시,여성,40,복지,27
2025-05,서울특별시,여성,40,산업_통상,218
2025-05,서울특별시,여성,40,세무,89
2025-05,서울특별시,여성,40,수자원,15
2025-05,서울특별시,여성,40,외무통일,5
2025-05,서울특별시,여성,40,우정,11
2025-05,서울특별시,여성,40,재정,593
2025-05,서울특별시,여성,40,주택_건축,132
2025-05,서울특별시,여성,40,체육,24
2025-05,서울특별시,여성,40,해양수산,10
2025-05,서울특별시,여성,40,행정_안전,410
2025-05,서울특별시,여성,40,환경,194
2025-05,서울특별시,여성,50,경찰_검찰_법원,216
2025-05,서울특별시,여성,50,과학기술,35
2025-05,서울특별시,여성,50,관광,26
2025-05,서울특별시,여성,50,교육,111
2025-05,서울특별시,여성,50,교통,390
2025-05,서울특별시,여성,50,국방,23
2025-05,서울특별시,여성,50,기타,67
2025-05,서울특별시,여성,50,노동,63
2025-05,서울특별시,여성,50,농림_축산,43
2025-05,서울특별시,여성,50,도로,186
2025-05,서울특별시,여성,50,도시,12
2025-05,서울특별시,여성,50,문화,38
2025-05,서울특별시,여성,50,방송통신,54
2025-05,서울특별시,여성,50,보건,130
2025-05,서울특별시,여성,50,복지,31
2025-05,서울특별시,여성,50,산업_통상,153
2025-05,서울특별시,여성,50,세무,37
2025-05,서울특별시,여성,50,수자원,23
2025-05,서울특별시,여성,50,외무통일,15
2025-05,서울특별시,여성,50,우정,10
2025-05,서울특별시,여성,50,재정,50
2025-05,서울특별시,여성,50,주택_건축,252
2025-05,서울특별시,여성,50,체육,13
2025-05,서울특별시,여성,50,해양수산,9
2025-05,서울특별시,여성,50,행정_안전,240
2025-05,서울특별시,여성,50,환경,130
2025-05,서울특별시,여성,60,경찰_검찰_법원,818
2025-05,서울특별시,여성,60,과학기술,11
2025-05,서울특별시,여성,60,관광,1
2025-05,서울특별시,여성,60,교육,353
2025-05,서울특별시,여성,60,교통,150
2025-05,서울특별시,여성,60,국방,4
2025-05,서울특별시,여성,60,기타,15
2025-05,서울특별시,여성,60,노동,21
2025-05,서울특별시,여성,60,농림_축산,8
2025-05,서울특별시,여성,60,도로,23
2025-05,서울특별시,여성,60,도시,6
2025-05,서울특별시,여성,60,문화,35
2025-05,서울특별시,여성,60,방송통신,12
2025-05,서울특별시,여성,60,보건,37
2025-05,서울특별시,여성,60,복지,13
2025-05,서울특별시,여성,60,산업_통상,64
2025-05,서울특별시,여성,60,세무,48
2025-05,서울특별시,여성,60,수자원,8
2025-05,서울특별시,여성,60,외무통일,19
2025-05,서울특별시,여성,60,우정,4
2025-05,서울특별시,여성,60,재정,493
2025-05,서울특별시,여성,60,주택_건축,65
2025-05,서울특별시,여성,60,체육,4
2025-05,서울특별시,여성,60,해양수산,1
2025-05,서울특별시,여성,60,행정_안전,1891
2025-05,서울특별시,여성,60,환경,56
2025-05,서울특별시,여성,70,경찰_검찰_법원,15
2025-05,서울특별시,여성,70,과학기술,2
2025-05,서울특별시,여성,70,교육,1
2025-05,서울특별시,여성,70,교통,23
2025-05,서울특별시,여성,70,국방,2
2025-05,서울특별시,여성,70,기타,2
2025-05,서울특별시,여성,70,도로,9
2025-05,서울특별시,여성,70,도시,1
2025-05,서울특별시,여성,70,문화,9
2025-05,서울특별시,여성,70,방송통신,4
2025-05,서울특별시,여성,70,보건,12
2025-05,서울특별시,여성,70,복지,1
2025-05,서울특별시,여성,70,산업_통상,10
2025-05,서울특별시,여성,70,세무,3
2025-05,서울특별시,여성,70,재정,6
2025-05,서울특별시,여성,70,주택_건축,17
2025-05,서울특별시,여성,70,행정_안전,16
2025-05,서울특별시,여성,80,교육,6
2025-05,서울특별시,여성,80,교통,12
2025-05,서울특별시,여성,80,기타,2
2025-05,서울특별시,여성,80,도로,11
2025-05,서울특별시,여성,80,문화,11
2025-05,서울특별시,여성,80,보건,14
2025-05,서울특별시,여성,80,산업_통상,13
2025-05,서울특별시,여성,80,세무,1
2025-05,서울특별시,여성,80,수자원,2
2025-05,서울특별시,여성,80,외무통일,7
2025-05,서울특별시,여성,80,재정,1
2025-05,서울특별시,여성,80,체육,2
2025-05,서울특별시,여성,80,해양수산,1
2025-05,서울특별시,여성,80,행정_안전,7
2025-05,서울특별시,여성,80,환경,13
2025-05,서울특별시,여성,90,도로,1
2025-05,서울특별시,여성,90,보건,1
2025-04,부산광역시,남성,10,경찰_검찰_법원,6
2025-04,부산광역시,남성,10,과학기술,1
2025-04,부산광역시,남성,10,교육,9
2025-04,부산광역시,남성,10,교통,6
2025-04,부산광역시,남성,10,국방,6
2025-04,부산광역시,남성,10,기타,2
2025-04,부산광역시,남성,10,도로,2
2025-04,부산광역시,남성,10,문화,2
2025-04,부산광역시,남성,10,방송통신,1
2025-04,부산광역시,남성,10,보건,3
2025-04,부산광역시,남성,10,산업_통상,5
2025-04,부산광역시,남성,10,우정,2
2025-04,부산광역시,남성,10,재정,1
2025-04,부산광역시,남성,10,체육,1
2025-04,부산광역시,남성,10,행정_안전,6
2025-04,부산광역시,남성,10,환경,1
2025-04,부산광역시,남성,20,경찰_검찰_법원,31
2025-04,부산광역시,남성,20,과학기술,14
2025-04,부산광역시,남성,20,관광,3
2025-04,부산광역시,남성,20,교육,12
2025-04,부산광역시,남성,20,교통,99
2025-04,부산광역시,남성,20,국방,94
2025-04,부산광역시,남성,20,기타,72
2025-04,부산광역시,남성,20,노동,27
2025-04,부산광역시,남성,20,농림_축산,6
2025-04,부산광역시,남성,20,도로,14
2025-04,부산광역시,남성,20,도시,7
2025-04,부산광역시,남성,20,문화,10
2025-04,부산광역시,남성,20,방송통신,26
2025-04,부산광역시,남성,20,보건,22
2025-04,부산광역시,남성,20,복지,4
2025-04,부산광역시,남성,20,산업_통상,37
2025-04,부산광역시,남성,20,세무,27
2025-04,부산광역시,남성,20,수자원,13
2025-04,부산광역시,남성,20,외무통일,2
2025-04,부산광역시,남성,20,우정,13
2025-04,부산광역시,남성,20,재정,51
2025-04,부산광역시,남성,20,주택_건축,18
2025-04,부산광역시,남성,20,체육,4
